,0,1,2
1285,PEPSI COLA NW BUSINESS UNIT,DHINGRA MANKA,287.1870216185759
1286,PEPSI COLA NW BUSINESS UNIT,DOGLIO BETH M,142.7666881421299
1287,PEPSI COLA NW BUSINESS UNIT,DOLAN LAURIE H,142.683755016596
1288,PEPSI COLA NW BUSINESS UNIT,DOOR JULIE L,1.9130989544508157
1289,PEPSI COLA NW BUSINESS UNIT,DREW STEVEN J,0.10925077744794985
1290,PEPSI COLA NW BUSINESS UNIT,DUFAULT JEREMIE J,285.367510033192
1291,PEPSI COLA NW BUSINESS UNIT,DUTHIE BRIAN S,-9.758776822125823
1292,PEPSI COLA NW BUSINESS UNIT,DYE MARY L,142.683755016596
1293,PEPSI COLA NW BUSINESS UNIT,EASTSIDE LEADERSHIP COUNCIL,0.013109828997025551
1294,PEPSI COLA NW BUSINESS UNIT,ELKIN MARY A,0.0725160153226008
1295,PEPSI COLA NW BUSINESS UNIT,ENOUGH IS ENOUGH PAC,2.59636593184957
1296,PEPSI COLA NW BUSINESS UNIT,ENTENMAN DEBRA J,111.46369839783894
1297,PEPSI COLA NW BUSINESS UNIT,ERB JAMES E,0.3349550113080856
1298,PEPSI COLA NW BUSINESS UNIT,ERICKSEN DOUGLAS J,432.99193025591984
1299,PEPSI COLA NW BUSINESS UNIT,ESLICK CAROLYN L,0.01852057405169787
1300,PEPSI COLA NW BUSINESS UNIT,ESPINOZA MAIA L,0.19344995005894164
1301,PEPSI COLA NW BUSINESS UNIT,EVERETT DISTRICTS NOW,0.06806781209446229
1302,PEPSI COLA NW BUSINESS UNIT,EVERGREEN PROGRESS,145.9956659853394
1303,PEPSI COLA NW BUSINESS UNIT,FAIN JOSEPH F,569.6502818311286
1304,PEPSI COLA NW BUSINESS UNIT,FAMILIES YES,0.1002916173568311
1305,PEPSI COLA NW BUSINESS UNIT,FELD ANNELIESE M,0.9709717668009901
1306,PEPSI COLA NW BUSINESS UNIT,FERRERIA IMMACULATE,1.5629289186449846
1307,PEPSI COLA NW BUSINESS UNIT,FEY JACOB C,572.2139147462077
1308,PEPSI COLA NW BUSINESS UNIT,FITZGERALD TIMOTHY W,-1.7801016149112228
1309,PEPSI COLA NW BUSINESS UNIT,FITZGIBBON JOSEPH C,570.735020066384
1310,PEPSI COLA NW BUSINESS UNIT,FITZPATRICK CONSTANCE M,2.1023487627641155
1311,PEPSI COLA NW BUSINESS UNIT,FOR 1631,2.263450734057543
1312,PEPSI COLA NW BUSINESS UNIT,FOR 1634,7963710.079999999
1313,PEPSI COLA NW BUSINESS UNIT,FOR 1639,2.3467251769412525
1314,PEPSI COLA NW BUSINESS UNIT,FOR 940,0.18016458207813973
1315,PEPSI COLA NW BUSINESS UNIT,FORTUNATO PHILIP D,570.735020066384
1316,PEPSI COLA NW BUSINESS UNIT,FRAME NOEL C,570.8237558022163
1317,PEPSI COLA NW BUSINESS UNIT,FRANCIK REBECCA A,1.0216803964617394
1318,PEPSI COLA NW BUSINESS UNIT,FRASIER ERIN M,-31.422603569059504
1319,PEPSI COLA NW BUSINESS UNIT,FRAZEY CAROL,0.22985174158589974
1320,PEPSI COLA NW BUSINESS UNIT,FRENCH ALFRED G II,0.06335829449474108
1321,PEPSI COLA NW BUSINESS UNIT,FROCKT DAVID S,286.96554269430857
1322,PEPSI COLA NW BUSINESS UNIT,GILDON CHRIS,49.96149804679309
1323,PEPSI COLA NW BUSINESS UNIT,GILLESPIE KATHY E,-12.734333506130524
1324,PEPSI COLA NW BUSINESS UNIT,GOLIK ANTHONY F,0.15489536059202536
1325,PEPSI COLA NW BUSINESS UNIT,GONZALEZ STEVEN C,0.30027430346356626
1326,PEPSI COLA NW BUSINESS UNIT,GOODMAN ROGER E,570.8941428737493
1327,PEPSI COLA NW BUSINESS UNIT,GOULET JENNIFER D,1.0853838798527962
1328,PEPSI COLA NW BUSINESS UNIT,GRAHAM VIRGINIA C,28.249560444763095
1329,PEPSI COLA NW BUSINESS UNIT,GRAVES PAUL S,304.0955921342335
1330,PEPSI COLA NW BUSINESS UNIT,GREEN DAVID D,0.23321389440697599
1331,PEPSI COLA NW BUSINESS UNIT,GREGERSON MIA SU-LING,142.9486222763295
1332,PEPSI COLA NW BUSINESS UNIT,GRIFFEY DANIEL G,142.70220487250782
1333,PEPSI COLA NW BUSINESS UNIT,HALL MARY J,0.10924574308190924
1334,PEPSI COLA NW BUSINESS UNIT,HALLOCK ELIZABETH A,0.06351054134910218
1335,PEPSI COLA NW BUSINESS UNIT,HALVORSON ERIC,0.8193207143648278
1336,PEPSI COLA NW BUSINESS UNIT,HAMMOND SYLVIA,0.5829063818059357
1337,PEPSI COLA NW BUSINESS UNIT,HANSEN DREW D,0.07408229620679148
1338,PEPSI COLA NW BUSINESS UNIT,HARDER DAN,0.039868911969603876
1339,PEPSI COLA NW BUSINESS UNIT,HARDY KAREN L,1.2831007437504678
1340,PEPSI COLA NW BUSINESS UNIT,HARGROVE MARK D,460.2138577554304
1341,PEPSI COLA NW BUSINESS UNIT,HARMSWORTH MARK J,279.84953987594224
1342,PEPSI COLA NW BUSINESS UNIT,HARRIS PAUL L,570.735020066384
1343,PEPSI COLA NW BUSINESS UNIT,HARRIS TANISHA L,21.35819336485122
1344,PEPSI COLA NW BUSINESS UNIT,HARRY TRUMAN FUND,185.27269208260716
1345,PEPSI COLA NW BUSINESS UNIT,HAYDEN SUZANNE M,0.03002743034635662
1346,PEPSI COLA NW BUSINESS UNIT,HAYES DAVID J,298.11935157776327
1347,PEPSI COLA NW BUSINESS UNIT,HAZELRIGG-HERNANDEZ CECILY C,0.14427364787694238
1348,PEPSI COLA NW BUSINESS UNIT,HEGSTROM OAKEY JESSE E,0.05711689647748814
1349,PEPSI COLA NW BUSINESS UNIT,HOBBS STEVEN R,343.99817354501505
1350,PEPSI COLA NW BUSINESS UNIT,HOFF LARRY A,34.02647955197235
1351,PEPSI COLA NW BUSINESS UNIT,HOLT ERIC K,0.30775912497141966
1352,PEPSI COLA NW BUSINESS UNIT,HOLY JEFFREY M,1.4757484055788028
1353,PEPSI COLA NW BUSINESS UNIT,HONEYFORD JAMES D,570.735020066384
1354,PEPSI COLA NW BUSINESS UNIT,HUDGINS ZACHARY L,0.09260287025848934
1355,PEPSI COLA NW BUSINESS UNIT,ISLAND PAC,0.3600715479458782
1356,PEPSI COLA NW BUSINESS UNIT,ISLANDERS YES,0.006480235967513068
1357,PEPSI COLA NW BUSINESS UNIT,JACKSON LORRA J,0.663497313026099
1358,PEPSI COLA NW BUSINESS UNIT,JINKINS LAURIE A,0.3481030700143507
1359,PEPSI COLA NW BUSINESS UNIT,JOENS CLAUS R,0.1291273696435156
1360,PEPSI COLA NW BUSINESS UNIT,KEISER KAREN L,0.8693014073429743
1361,PEPSI COLA NW BUSINESS UNIT,KENNEDY FUND,106.58936813451827
1362,PEPSI COLA NW BUSINESS UNIT,KILDUFF CHRISTINE J,267.6050815954144
1363,PEPSI COLA NW BUSINESS UNIT,KING CO DEMO CENT COMM NON EXEMPT,3.4231270594846546
1364,PEPSI COLA NW BUSINESS UNIT,KING COUNTY REPUBLICAN PARTY,10.560070454077374
1365,PEPSI COLA NW BUSINESS UNIT,KIRBY STEVEN T,285.367510033192
1366,PEPSI COLA NW BUSINESS UNIT,KIRK MICHAEL,0.5333270981572418
1367,PEPSI COLA NW BUSINESS UNIT,KITSAP CO DEMO CENT COMM NON EXEMPT,1.3141730108138008
1368,PEPSI COLA NW BUSINESS UNIT,KLOBA SHELLEY A,0.08253843123630882
1369,PEPSI COLA NW BUSINESS UNIT,KOCHMAR LINDA L,-1.0866807967704475
1370,PEPSI COLA NW BUSINESS UNIT,KRAFT VICKI C,-29.13022417984838
1371,PEPSI COLA NW BUSINESS UNIT,KRETZ JOEL A,285.367510033192
1372,PEPSI COLA NW BUSINESS UNIT,KRUGER LEAVITT MARI L,86.66252338492379
1373,PEPSI COLA NW BUSINESS UNIT,KUDERER PATRICIA E,381.04147218844594
1374,PEPSI COLA NW BUSINESS UNIT,LAKE WA CIT LEVY COMM,0.09008229103906987
1375,PEPSI COLA NW BUSINESS UNIT,LAMB ANTHONY L,1.7259784588789934e-08
1376,PEPSI COLA NW BUSINESS UNIT,LEKANOFF DEBRA E,0.23938268649136807
1377,PEPSI COLA NW BUSINESS UNIT,LENTZ EILEEN T,0.07688081067983649
1378,PEPSI COLA NW BUSINESS UNIT,LEWIS IVAN,1.3198342532313108
1379,PEPSI COLA NW BUSINESS UNIT,LEWIS JESSA,-14.26299222201507
1380,PEPSI COLA NW BUSINESS UNIT,LIIAS MARKO S,572.0288570199758
1381,PEPSI COLA NW BUSINESS UNIT,LINDQUIST MARK E,0.22332145694320943
1382,PEPSI COLA NW BUSINESS UNIT,LOCAL DEMOCRATIC ORGS,12.453642522194732
1383,PEPSI COLA NW BUSINESS UNIT,LOCAL REPUBLICAN ORGS,2.3704455936432532e-06
1384,PEPSI COLA NW BUSINESS UNIT,LOTMORE MARIO,1.4977317637761043
1385,PEPSI COLA NW BUSINESS UNIT,LOVICK JOHNNY R,296.2347706105217
1386,PEPSI COLA NW BUSINESS UNIT,LYTTON KRISTINE C,285.367510033192
1387,PEPSI COLA NW BUSINESS UNIT,MACEWEN DREW C,285.3859598891038
1388,PEPSI COLA NW BUSINESS UNIT,MACRI NICOLE,142.683755016596
1389,PEPSI COLA NW BUSINESS UNIT,MAGENDANZ CHAD L,-10.731956016483423
1390,PEPSI COLA NW BUSINESS UNIT,MALEBRANCHE PIERRE R,1.456397660248659
1391,PEPSI COLA NW BUSINESS UNIT,MANWELLER MATHEW S,-9.571710861068373
1392,PEPSI COLA NW BUSINESS UNIT,MAROON EVERETT,114.30771793987167
1393,PEPSI COLA NW BUSINESS UNIT,MASON CO DEMO CENT COMM NON EXEMPT,0.630576037273489
1394,PEPSI COLA NW BUSINESS UNIT,MAY MARY E,0.608859765822741
1395,PEPSI COLA NW BUSINESS UNIT,MAYCUMBER JACQUELIN M,570.735020066384
1396,PEPSI COLA NW BUSINESS UNIT,MCAULEY MICHAEL A,0.05989452014478631
1397,PEPSI COLA NW BUSINESS UNIT,MCCLENDON MARTIN V,-190.23691788793133
1398,PEPSI COLA NW BUSINESS UNIT,MCCOY JOHN R,286.5763722871717
1399,PEPSI COLA NW BUSINESS UNIT,MCENTIRE JAMES F,15.342818816473244
1400,PEPSI COLA NW BUSINESS UNIT,MCMULLEN SCOTT T,2.7384514298841545
1401,PEPSI COLA NW BUSINESS UNIT,MEAD JARED M,65.80202630503106
1402,PEPSI COLA NW BUSINESS UNIT,MELTON BARBARA L,0.15568374231398974
1403,PEPSI COLA NW BUSINESS UNIT,MENA VICTORIA,2.2465797272286903
1404,PEPSI COLA NW BUSINESS UNIT,MENSER SAMUEL T,0.11007339285899059
1405,PEPSI COLA NW BUSINESS UNIT,MICHAELIS RANDALL B,0.07433241459006404
1406,PEPSI COLA NW BUSINESS UNIT,MILOSCIA MARK A,300.1120379691815
1407,PEPSI COLA NW BUSINESS UNIT,MINJARES VICTOR M,0.10965352673120113
1408,PEPSI COLA NW BUSINESS UNIT,MORGAN MELANIE V,2.867035979432527
1409,PEPSI COLA NW BUSINESS UNIT,MORRIS DARON G,0.439017863081264
1410,PEPSI COLA NW BUSINESS UNIT,MOSBRUCKER GINA R,285.367510033192
1411,PEPSI COLA NW BUSINESS UNIT,MURANO KAY E,2.415203980401495
1412,PEPSI COLA NW BUSINESS UNIT,MURI RICHARD W,-6.511005122165973
1413,PEPSI COLA NW BUSINESS UNIT,NATL WOMENS POLITICAL CAUCUS OF WA CAMP FUND,0.25494037614078885
1414,PEPSI COLA NW BUSINESS UNIT,NEIGHBORS FOR BELLINGHAM HOME FUND,0.29222436343958386
1415,PEPSI COLA NW BUSINESS UNIT,NELSON SHARON K,272.30799678551216
1416,PEPSI COLA NW BUSINESS UNIT,NEW DIRECTION PAC,422.7080272431359
1417,PEPSI COLA NW BUSINESS UNIT,NGUYEN JOSEPH-THANH T,0.07338091940838291
1418,PEPSI COLA NW BUSINESS UNIT,OLIVER CRYSTAL R,0.07253514591355521
1419,PEPSI COLA NW BUSINESS UNIT,OLSON DAVID W,1.4293817464836377e-08
1420,PEPSI COLA NW BUSINESS UNIT,ORCUTT EDMUND T,285.367510033192
1421,PEPSI COLA NW BUSINESS UNIT,ORMSBY TIMM S,570.8658497658835
1422,PEPSI COLA NW BUSINESS UNIT,ORTIZ-SELF LILLIAN,0.07787560140946719
1423,PEPSI COLA NW BUSINESS UNIT,ORWALL TINA L,142.88193605688195
1424,PEPSI COLA NW BUSINESS UNIT,OURVOTESCOUNT,29.99900269758403
1425,PEPSI COLA NW BUSINESS UNIT,PADULA ELIZABETH A,0.36032916415627947
1426,PEPSI COLA NW BUSINESS UNIT,PALMER SUSAN S,0.083568462528224
1427,PEPSI COLA NW BUSINESS UNIT,PASMA TOM L,0.07378970993088296
1428,PEPSI COLA NW BUSINESS UNIT,PAUL DAVID M,28.059120905331785
1429,PEPSI COLA NW BUSINESS UNIT,PAULEY HEATHER K,2.1019201242449634
1430,PEPSI COLA NW BUSINESS UNIT,PEDERSEN JAMIE D,1.2933932872949097
1431,PEPSI COLA NW BUSINESS UNIT,PEETOOM MICHAEL D,1.3826391415443824e-08
1432,PEPSI COLA NW BUSINESS UNIT,PELLICCIOTTI MICHAEL J,-6.035579189198538
1433,PEPSI COLA NW BUSINESS UNIT,PERKINS SANDRA F,0.05991701086929268
1434,PEPSI COLA NW BUSINESS UNIT,PETERSON STROM H,285.44538563460145
1435,PEPSI COLA NW BUSINESS UNIT,PETRISH MICHAEL J,2.765278283088765e-08
1436,PEPSI COLA NW BUSINESS UNIT,PETTIGREW ERIC,285.367510033192
1437,PEPSI COLA NW BUSINESS UNIT,PHAM SAVIO,1.4909776169897648
1438,PEPSI COLA NW BUSINESS UNIT,PIERCE CO DEMO CENT COMM NON EXEMPT,0.36032916415627947
1439,PEPSI COLA NW BUSINESS UNIT,PIERCE CO REPUB CENT COMM NON EXEMPT,7.305330846874533
1440,PEPSI COLA NW BUSINESS UNIT,POLLET GERALD M,0.37921503790039823
1441,PEPSI COLA NW BUSINESS UNIT,QUALITY COMMUNITIES COMM (REAGAN FUND),2.711088034477697
1442,PEPSI COLA NW BUSINESS UNIT,RAMEL ALEX W,0.07131179496567945
1443,PEPSI COLA NW BUSINESS UNIT,RAMOS BILL G,11.934637705854819
1444,PEPSI COLA NW BUSINESS UNIT,RANCOURT JENNIFER J,0.04226048229155662
1445,PEPSI COLA NW BUSINESS UNIT,RANDALL EMILY E,-1053.1401213109527
1446,PEPSI COLA NW BUSINESS UNIT,REAGAN FUND,546.0771108872134
1447,PEPSI COLA NW BUSINESS UNIT,REEVES KRISTINE M,573.8727292452177
1448,PEPSI COLA NW BUSINESS UNIT,REGEV SHIR,0.05003958469755507
1449,PEPSI COLA NW BUSINESS UNIT,RICCELLI MARCUS M,0.1302869948402314
1450,PEPSI COLA NW BUSINESS UNIT,RICHEY ERIC J,0.09254977154472749
1451,PEPSI COLA NW BUSINESS UNIT,RIVERVIEW SCHOOLS COMM,0.03002743034635662
1452,PEPSI COLA NW BUSINESS UNIT,ROACH ZAHRA,0.022389839529146693
1453,PEPSI COLA NW BUSINESS UNIT,ROBNETT MARY E,0.6005486069271325
1454,PEPSI COLA NW BUSINESS UNIT,ROULSTONE DOUGLAS R,7.226571674878538
1455,PEPSI COLA NW BUSINESS UNIT,RUDE SKYLER D,0.13978192397811173
1456,PEPSI COLA NW BUSINESS UNIT,SALDANA REBECCA J,572.023121228097
1457,PEPSI COLA NW BUSINESS UNIT,SALOMON JESSE M,570.8049756031382
1458,PEPSI COLA NW BUSINESS UNIT,SANTOS SHARON T,0.30027430346356626
1459,PEPSI COLA NW BUSINESS UNIT,SATURN ANDREW,0.03222598389935103
1460,PEPSI COLA NW BUSINESS UNIT,SAWYER DAVID J,552.0851060991735
1461,PEPSI COLA NW BUSINESS UNIT,SAX JEFFREY T,0.014018789625789556
1462,PEPSI COLA NW BUSINESS UNIT,SCHIPPER LOIS A,0.07338091940838291
1463,PEPSI COLA NW BUSINESS UNIT,SCHMICK JOSEPH S,285.367510033192
1464,PEPSI COLA NW BUSINESS UNIT,SCHWARTZ MYCHAL H,0.18382484160796467
1465,PEPSI COLA NW BUSINESS UNIT,SEGUINE THOMAS E,1.3826391415443824e-08
1466,PEPSI COLA NW BUSINESS UNIT,SELLS MICHAEL S,285.367510033192
1467,PEPSI COLA NW BUSINESS UNIT,SENN TANA D,285.367510033192
1468,PEPSI COLA NW BUSINESS UNIT,SHEA MATTHEW T,285.367510033192
1469,PEPSI COLA NW BUSINESS UNIT,SHEERAN JOHN M,0.20137162100601474
1470,PEPSI COLA NW BUSINESS UNIT,SHELDON TIMOTHY M,570.8275522185027
1471,PEPSI COLA NW BUSINESS UNIT,SHEWMAKE SHARON A,27.6016185160566
1472,PEPSI COLA NW BUSINESS UNIT,SHORT SHELLY A,570.735020066384
1473,PEPSI COLA NW BUSINESS UNIT,SHUMWAY LINDSEY E,21.471290002518813
1474,PEPSI COLA NW BUSINESS UNIT,SKAAR SUZANNE G,0.04586508837665556
1475,PEPSI COLA NW BUSINESS UNIT,SLATTER VANDANA,570.735020066384
1476,PEPSI COLA NW BUSINESS UNIT,SMITH JAMIE L,14.911293827299604
1477,PEPSI COLA NW BUSINESS UNIT,SMITH NORMA C,178.79443851940783
1478,PEPSI COLA NW BUSINESS UNIT,SNOHOMISH COUNTY DEMOCRATS,1.183726479447537
1479,PEPSI COLA NW BUSINESS UNIT,SNOHOMISH COUNTY REPUBLICAN PARTY,8.110650498821856
1480,PEPSI COLA NW BUSINESS UNIT,SOUTH KITSAP SCHOOL SUPPORTERS,0.3324298062383483
1481,PEPSI COLA NW BUSINESS UNIT,SOUTHWEST WA PRIORITIES,0.8043858411894359
1482,PEPSI COLA NW BUSINESS UNIT,SPOKANE CO DEMO CENT COMM EXEMPT,4.838817806692145
1483,PEPSI COLA NW BUSINESS UNIT,SPOKANE CO DEMO CENT COMM NON EXEMPT,1.929199262106509
1484,PEPSI COLA NW BUSINESS UNIT,SPOKANE CO REPUB CENT COMM NON EXEMPT,0.0033346470786705827
1485,PEPSI COLA NW BUSINESS UNIT,SPOKANE LEADERSHIP COUNCIL,0.06216087957860332
1486,PEPSI COLA NW BUSINESS UNIT,SPRINGER LAWRENCE S,572.2184728612208
1487,PEPSI COLA NW BUSINESS UNIT,ST CLAIR JANET P,0.04337509093295453
1488,PEPSI COLA NW BUSINESS UNIT,STAND UP FOR PENINSULA SCHOOLS,0.30027430346356626
1489,PEPSI COLA NW BUSINESS UNIT,STANFORD DEREK C,142.7578373128028
1490,PEPSI COLA NW BUSINESS UNIT,STANFORD JOY,5.830843970429993
1491,PEPSI COLA NW BUSINESS UNIT,STEVENS CO REPUB CENT COMM NON EXEMPT,0.06836026511274695
1492,PEPSI COLA NW BUSINESS UNIT,STEVENS COUNTY REPUBLICAN CENTRAL COMMITTEE EXEMPT ACCOUNT,0.04001576494404699
1493,PEPSI COLA NW BUSINESS UNIT,STOKESBARY ANDREW R,570.735020066384
1494,PEPSI COLA NW BUSINESS UNIT,STONIER MONICA J,285.44210826230903
1495,PEPSI COLA NW BUSINESS UNIT,SULLIVAN PATRICK J,574.5496947629139
1496,PEPSI COLA NW BUSINESS UNIT,SUSTAINABLE FUTURE PAC,1.2283269686549985
1497,PEPSI COLA NW BUSINESS UNIT,SUTHERLAND MATTHEW,1.0909449900307568
1498,PEPSI COLA NW BUSINESS UNIT,SUTHERLAND ROBERT J,0.0013182526831400552
1499,PEPSI COLA NW BUSINESS UNIT,TACOMA CIT FOR SCHOOLS,0.08030518646068051
1500,PEPSI COLA NW BUSINESS UNIT,TARLETON GAEL D,285.367510033192
1501,PEPSI COLA NW BUSINESS UNIT,TAYLOR DAVID V,570.735020066384
1502,PEPSI COLA NW BUSINESS UNIT,THAI MY-LINH T,3.192953478724401
1503,PEPSI COLA NW BUSINESS UNIT,THARINGER STEPHEN P,286.4057921118069
1504,PEPSI COLA NW BUSINESS UNIT,THE FIRST AMERICAN PROJECT,0.5397843460268924
1505,PEPSI COLA NW BUSINESS UNIT,THE LEADERSHIP COUNCIL,378.5272767393248
1506,PEPSI COLA NW BUSINESS UNIT,THOBABEN CHRISTOPHER R,2.13024098584318
1507,PEPSI COLA NW BUSINESS UNIT,THOMAS JAMES E,0.1825667765058483
1508,PEPSI COLA NW BUSINESS UNIT,THOMPSON JOHN W,0.4136965566127912
1509,PEPSI COLA NW BUSINESS UNIT,TOM RODNEY,-15.942008236144726
1510,PEPSI COLA NW BUSINESS UNIT,TORSTENBO CLAIRE A,0.03986891554305824
1511,PEPSI COLA NW BUSINESS UNIT,TRUTH FOR WA SPONSOR WORKING FAMILIES OF KING CO,2.1440726197254573e-08
1512,PEPSI COLA NW BUSINESS UNIT,VALDEZ JAVIER,0.3051327416936067
1513,PEPSI COLA NW BUSINESS UNIT,VAN WERVEN LUANNE E,320.0714088674782
1514,PEPSI COLA NW BUSINESS UNIT,VARGAS PINKY T,98.01124487197976
1515,PEPSI COLA NW BUSINESS UNIT,VICK BRANDON P,285.3883178834381
1516,PEPSI COLA NW BUSINESS UNIT,VOGELI ELIZABETH A,0.034033906047231145
1517,PEPSI COLA NW BUSINESS UNIT,VOLZ JAMES M,0.01935074533014373
1518,PEPSI COLA NW BUSINESS UNIT,WA FORWARD (THE LEADERSHIP COUNCIL),114.08948218112322
1519,PEPSI COLA NW BUSINESS UNIT,WA ST FEDERATION OF DEMO WOMEN,0.02177982550719502
1520,PEPSI COLA NW BUSINESS UNIT,WA STATE DEMOCRATIC PARTY,101.52700272473801
1521,PEPSI COLA NW BUSINESS UNIT,WA STATE REPUBLICAN PARTY,3.814338862040891
1522,PEPSI COLA NW BUSINESS UNIT,WAGONER KEITH L,570.735020066384
1523,PEPSI COLA NW BUSINESS UNIT,WALEN AMY D,294.2554334471406
1524,PEPSI COLA NW BUSINESS UNIT,WALSH JAMES W,251.51092520603382
1525,PEPSI COLA NW BUSINESS UNIT,WARNICK JUDITH M,570.735020066384
1526,PEPSI COLA NW BUSINESS UNIT,WASHINGTON SENATE DEMOCRATIC CAMPAIGN,7.162868259778572
1527,PEPSI COLA NW BUSINESS UNIT,WASHINGTON VALUES PAC,311.9473550534783
1528,PEPSI COLA NW BUSINESS UNIT,WASHINGTON WORKS FOR US PAC,5.6672956598195485
1529,PEPSI COLA NW BUSINESS UNIT,WEIKER WENDY L,0.07665627795442394
1530,PEPSI COLA NW BUSINESS UNIT,WHATCOM REPUBLICANS,9.366423397677241e-07
1531,PEPSI COLA NW BUSINESS UNIT,WILCOX JAMES T III,570.735020066384
1532,PEPSI COLA NW BUSINESS UNIT,WILKE JODI M,15.34283123943612
1533,PEPSI COLA NW BUSINESS UNIT,WILLIAMS KARL L,0.5838308514037439
1534,PEPSI COLA NW BUSINESS UNIT,WILSON CLAIRE E,-579.1779368721878
1535,PEPSI COLA NW BUSINESS UNIT,WILSON DAVID J,36.67771169097739
1536,PEPSI COLA NW BUSINESS UNIT,WOLFE REBECCA J,0.43037819340332684
1537,PEPSI COLA NW BUSINESS UNIT,WORKING FAMILIES OF KING CO,5.360181549313643e-08
1538,PEPSI COLA NW BUSINESS UNIT,WYLIE SHARON L,285.4427446061765
1539,PEPSI COLA NW BUSINESS UNIT,YES FOR HOMES COALITION OF SAN JUAN CO,0.002480935584827874
1540,PEPSI COLA NW BUSINESS UNIT,YES LIBRARIES PIERCE,0.22464348146548177
1541,PEPSI COLA NW BUSINESS UNIT,YOUNG DEREK M,2.840742424152185
1542,PEPSI COLA NW BUSINESS UNIT,YOUNG JESSE L,-16.240776175412897
1543,PIERCE CO DEMO CENT COMM NON EXEMPT,PIERCE CO DEMO CENT COMM NON EXEMPT,6287.5
1544,CIT FOR BETTER SCHOOLS BATTLE GROUND,CIT FOR BETTER SCHOOLS BATTLE GROUND,45241.31
1545,ENTERPRISE WASHINGTON,ASSN OF WA BUSINESS PAC,47.20314925394006
1546,ENTERPRISE WASHINGTON,BOWLING IRENE R,-9254.63
1547,ENTERPRISE WASHINGTON,BREWER TERRY L,14209.48
1548,ENTERPRISE WASHINGTON,CALLAN LISA M,-28384.05
1549,ENTERPRISE WASHINGTON,CHAMBERS KELLY M,1685.3798152603904
1550,ENTERPRISE WASHINGTON,ESPINOZA MAIA L,66.11741356990018
1551,ENTERPRISE WASHINGTON,FAIN JOSEPH F,63566.1174135699
1552,ENTERPRISE WASHINGTON,FEY JACOB C,0.6992126865149841
1553,ENTERPRISE WASHINGTON,GILDON CHRIS,455.5959228602469
1554,ENTERPRISE WASHINGTON,GOEHNER KEITH W,66.11741356990018
1555,ENTERPRISE WASHINGTON,GRAHAM VIRGINIA C,390.7377364697988
1556,ENTERPRISE WASHINGTON,GRAVES PAUL S,24145.586294275763
1557,ENTERPRISE WASHINGTON,HAYDEN RANDOLPH J,422.8717701879606
1558,ENTERPRISE WASHINGTON,HAYES DAVID J,700.8445838409419
1559,ENTERPRISE WASHINGTON,HOFF LARRY A,66.11741356990018
1560,ENTERPRISE WASHINGTON,KUDERER PATRICIA E,-345.1077742177224
1561,ENTERPRISE WASHINGTON,KUNEY MARY L,66.11741356990018
1562,ENTERPRISE WASHINGTON,MAGENDANZ CHAD L,3610.8617120291947
1563,ENTERPRISE WASHINGTON,MCCLENDON MARTIN V,124637.46
1564,ENTERPRISE WASHINGTON,MILOSCIA MARK A,11590.017347320252
1565,ENTERPRISE WASHINGTON,MURI RICHARD W,66.11741356990018
1566,ENTERPRISE WASHINGTON,PARIS PATRICIA A,21819.39
1567,ENTERPRISE WASHINGTON,RANDALL EMILY E,-153253.8
1568,ENTERPRISE WASHINGTON,ROULSTONE DOUGLAS R,1215.9845270139697
1569,ENTERPRISE WASHINGTON,RUDE SKYLER D,444.814817403539
1570,ENTERPRISE WASHINGTON,SHELDON TIMOTHY M,76368.89
1571,ENTERPRISE WASHINGTON,SPRINGER LAWRENCE S,0.6992126865149841
1572,ENTERPRISE WASHINGTON,SULLIVAN PATRICK J,0.6992126865149841
1573,ENTERPRISE WASHINGTON,THURSTON CO REPUB CENT COMM NON EXEMPT,3.9670448141940113
1574,ENTERPRISE WASHINGTON,TOM RODNEY,336669.7039154676
1575,ENTERPRISE WASHINGTON,VARGAS PINKY T,-15641.96
1576,ENTERPRISE WASHINGTON,WAGONER KEITH L,1480.7503873063636
1577,ENTERPRISE WASHINGTON,WALSH JAMES W,24330.161082799215
1578,ENTERPRISE WASHINGTON,WEIKER WENDY L,77358.37
1579,ENTERPRISE WASHINGTON,WILSON CLAIRE E,-375587.12
1580,ENTERPRISE WASHINGTON,ENTERPRISE WASHINGTON,700046.46
1581,EASTSIDE LEADERSHIP COUNCIL,ENOUGH IS ENOUGH PAC,1311.617411255019
1582,EASTSIDE LEADERSHIP COUNCIL,MAGENDANZ CHAD L,-88923.0
1583,EASTSIDE LEADERSHIP COUNCIL,MANWELLER MATHEW S,-4835.382588744981
1584,EASTSIDE LEADERSHIP COUNCIL,EASTSIDE LEADERSHIP COUNCIL,30.0
1585,WA FORWARD (THE LEADERSHIP COUNCIL),HOBBS STEVEN R,-188761.22
1586,WA FORWARD (THE LEADERSHIP COUNCIL),LEWIS JESSA,-29700.0
1587,WA FORWARD (THE LEADERSHIP COUNCIL),MCCLENDON MARTIN V,3444.74
1588,WA FORWARD (THE LEADERSHIP COUNCIL),MILOSCIA MARK A,2527.3
1589,WA FORWARD (THE LEADERSHIP COUNCIL),RANDALL EMILY E,-880929.64
1590,WA FORWARD (THE LEADERSHIP COUNCIL),ROULSTONE DOUGLAS R,2984.1
1591,WA FORWARD (THE LEADERSHIP COUNCIL),VARGAS PINKY T,-37190.0
